Category,Product Link,Product Name,Price,Quantity
Verse zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/verse-zuivel/jcr:content/par/tiles_1019076421/par/articletile20_copy.html,Crème fraîche,0.99,200-g
Verse zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/verse-zuivel/jcr:content/par/tiles_1019076421/par/articletile20.html,Verse slagroom,1.29,250-ml
Verse zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/verse-zuivel/jcr:content/par/tiles_1019076421/par/articletile50_copy.html,Griekse stijl yoghurt,1.75,4x150 g
Verse zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/verse-zuivel/jcr:content/par/tiles_1019076421/par/articletile_234737793.html,Active Drink,1.99,702 ml
Verse zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/verse-zuivel/jcr:content/par/tiles_1019076421/par/articletile_12589794.html,Romige volle yoghurt,1.70,1-kg
Verse zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/verse-zuivel/jcr:content/par/tiles_1019076421/par/articletile_copy.html,Kookroom alternatief,0.89,250 ml
Eieren,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/eieren/jcr:content/par/tiles/par/articletile.html,Biologische eieren,1.91,6-Stuks
Eieren,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/eieren/jcr:content/par/tiles/par/articletile0.html,Vrije uitloop eieren,1.43,6 stuks
Eieren,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/eieren/jcr:content/par/tiles/par/articletile1_copy.html,Verse scharreleieren,2.49,12 stuks
Eieren,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/eieren/jcr:content/par/tiles/par/articletile1.html,Mega scharreleieren L/XL,2.49,10 stuks.
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles/par/articletile0.html,Houdbare halfvolle melk,0.98,1 l
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles/par/articletile19_copy.html,Houdbare volle melk,1.19,1 l
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles/par/articletile19.html,Houdbare magere melk,0.94,1 l.
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles/par/articletile15.html,Lactosevrije melk,1.19,1-l
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles/par/articletile5_copy_co.html,Houdbare halfvolle melk,3.99,6 x 0.5 l
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles/par/articletile4_copy.html,Halfvolle houdbare melk,1.39,6 x 200-ml
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles/par/articletile48_copy.html,Halfvolle koffiemelk,0.99,464-ml
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile1_copy.html,Kookroom,0.89,250-ml
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile1.html,Houdbare slagroom,0.99,200-ml
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile3.html,Slagroom spuitbus,1.49,250-ml
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile9.html,Milkshake banaan/aardbei,0.89,200 ml.
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile11_copy.html,Milkshake chocolade of vanille,0.89,200 ml.
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile_11643937.html,Yoghurtdrink roodfruit,1.19,1 l .
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile38_copy_1.html,Yoghurtdrink aardbei,1.19,1-l
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile7.html,Halfvolle chocolademelk,N/A,1 l
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile20_copy.html,Volle chocolademelk,1.19,1 l.
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile5_copy_co.html,Chocomel Vol,N/A,750 ml.
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile12.html,Chocomel 0% suiker,N/A,750 ml
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile13_copy.html,Chocomel voordeelpak,N/A,1.5 l
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile10.html,Fristi drinkyoghurt voordeelpak rood fruit,N/A,1.5 l
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile8.html,Chocolademelk in meeneempakjes,1.99,6 x 200 ml
Houdbare zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/houdbare-zuivel/jcr:content/par/tiles_copy/par/articletile38_copy_1_848155878.html,Yoghurtdrink pakjes,1.99,6x200 ml.
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles/par/articletile3_copy_266798428.html,Chocoladevla,1.39,1-l
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles/par/articletile3_copy_615503865.html,Fruitvla Framboos,1.69,1-l
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles/par/articletile3_copy_1384671578.html,Dubbelvla,1.29,1-l
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles/par/articletile3.html,Vanillevla,0.94,1 l
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles/par/articletile_copy_cop.html,Karamel vla,1.49,1-l
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles/par/articletile1_copy_co_1325345490.html,Karnemelkdessert,0.55,200-g
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles/par/articletile_813097195.html,Romige volle yoghurt,1.70,1-kg
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles_963356324/par/articletile_copy_187.html,Vanille pudding,N/A,450 ml.
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles_963356324/par/articletile_copy_1876261256.html,Roomdessert met topping,0.69,190 g
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles_963356324/par/articletile1_copy.html,Roomtoetje met slagroom,0.34,200-ml
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles_963356324/par/articletile_copy.html,Chocolademousse,1.49,360-g
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles_963356324/par/articletile.html,Tiramisu,2.19,320-g
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles_963356324/par/articletile3_copy_co.html,Rijstdessert,0.59,200-g
"Toetjes, desserts",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/toetjes-desserts/jcr:content/par/tiles_963356324/par/articletile3_copy.html,Griesmeel pudding,N/A,450 ml.
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile.html,Halfvolle roomboter,2.35,250 g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile12_copy.html,Ongezouten roomboter,2.39,250-g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_21075027.html,Margarine,0.75,250 g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_2107502745.html,Active halvarine,1.99,250 g.
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_775021041.html,Gezouten roomboter,2.15,250 g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile11_copy.html,Bak & braad wikkel,0.89,250 g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile0.html,Biologische roomboter,2.99,250-g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_20869023_1859076047.html,Goede start,N/A,500 g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_20869023.html,Halvarine,N/A,500 g.
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile10_copy.html,"Kook, bak, braad wikkel",N/A,500 g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile11_copy_1814800267.html,Croma wikkel,N/A,250 g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile11.html,Smeerbaar met roomboter,2.75,250 g.
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_23908974_666718826.html,Original margarine kuip,N/A,600 g.
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_23908974.html,Light margarine kuip,N/A,600 g.
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile80_copy.html,Goede basis,1.49,500-g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile64_copy.html,Dieetmargarine Bewust,1.76,
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_13234780.html,Halvarine,1.05,500-g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_1147192143.html,Dieetmargarine light,1.35,500-g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile1.html,Kruidenboter,1.29,100-g
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_copy_cop_1944160195.html,Bakken en braden Olijf,2.59,500 ml
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_copy_cop_1985539401.html,Bak en braad bewust,1.89,500 ml
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_copy_cop_1016205774.html,Bakken en braden vlees & jus,1.73,500-ml
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_copy_cop.html,Vloeibare margarine,1.92,750 ml
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_991005276.html,Croma bakken en braden,N/A,750 ml
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_90918204.html,Croma Bakken en braden,N/A,0.5 -l
"Boter, margarine",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/boter-margarine/jcr:content/par/tiles/par/articletile_909182049.html,Blue band vloeibaar,N/A,750 ml.
Plantaardige zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/plantaardige-zuivel/jcr:content/par/tiles/par/articletile_copy.html,Amandeldrink ongezoet,1.35,1-l
Plantaardige zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/plantaardige-zuivel/jcr:content/par/tiles/par/articletile4_copy.html,Sojadrink,0.78,1-l
Plantaardige zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/plantaardige-zuivel/jcr:content/par/tiles/par/articletile.html,Barista haverdrink,1.68,1 l
Plantaardige zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/plantaardige-zuivel/jcr:content/par/tiles/par/articletile2_copy_co.html,Sojagurt,1.28,500 g.
Plantaardige zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/plantaardige-zuivel/jcr:content/par/tiles/par/articletile2_copy_co_867945921.html,Plantaardig alternatief voor yoghurt,1.32,300 g.
Plantaardige zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/plantaardige-zuivel/jcr:content/par/tiles/par/articletile5_copy_co.html,Sojadrink ongezoet,0.88,1-l
Plantaardige zuivel,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/zuivel-eieren-boter/plantaardige-zuivel/jcr:content/par/tiles/par/articletile5_copy.html,Haverdrink ongezoet,1.39,1 l.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile9_copy_169951133.html,Stuk Golden Mill 48+,3.99,300 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile9.html,Goudse kaas 48 + plakken jong vers gesneden,2.99,200-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile19.html,Goudse kaas 48 + plakken jong belegen vers gesneden,3.09,200 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile20.html,Goudse kaas 48 + plakken belegen vers gesneden,3.19,200-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile9_copy_co.html,Molenland Goudse kaas 48+ extra belegen,3.29,200 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile9_copy.html,Goudse kaas plakken 48+ oud vers gesneden,3.39,200 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile24_copy.html,Gouda 48+ kaas jong,3.99,450 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile24_copy_c.html,Gouda 48+ kaas jong belegen,4.19,450 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile24_copy_c_1592444526.html,Gouda 48+ kaas belegen,4.49,450 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile_109529296.html,Gouda 48+ kaas extra belegen,4.69,450 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile_211255123.html,Gouds 48+ kaas belegen stuk,7.45,800 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy/par/articletile_21125512.html,Gouda 48+ kaas extra belegen stuk,7.85,800 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile34_copy_769108499.html,Molenland kaas 48+ jong belegen,2.29,190-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile24.html,Goudse 48+ jonge kaas,3.69,400-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile48.html,Goudse kaas 48+ jong,7.44,980 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile38.html,Goudse komijn 48+ kaas,5.19,520-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile34_copy.html,Molenland kaas 48+ jong,2.29,190-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile13.html,Goudse kaas jong belegen,3.99,400-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile56_copy.html,Goudse kaas 48+ jong belegen stuk,7.99,950 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile56_copy_1579932383.html,Goudse plakken 48+ belegen,2.74,250 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile56.html,Goudse plakken 48+ extra belegen,2.99,250 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile26_copy.html,Old Gouda oude kaas plakken,2.79,200 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile50.html,Goudse kaas 48+ oud,4.95,450-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile23_copy_c_255606409.html,Goudse jonge kaas 30+ plak,3.59,300 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile23_copy_c_1468080977.html,Goudse jong belegen kaas 30+ plak,3.59,300 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile23_copy_c_1041508023.html,Goudse kaas 30+ plakken belegen,2.96,225 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile23_copy_c.html,Goudse kaas 30+ plakken extra belegen,2.96,225 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile26.html,Goudse kaas oud plakken,2.49,175 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile14.html,Stuk kaas 30+ jong belegen of belegen,5.19,500-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile57.html,Kruiden 30+ kaas,2.79,200-g-per pak
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile59.html,Goudse oude 48+ stuk,8.99,600-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile47_copy.html,Tuinkruiden-/walnotenkaas,2.79,ca. 250-g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile47.html,Hollandse geitenkaas 50+,4.79,350 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile_16296756.html,Verse kruidenkaas 48+ plakken,2.99,200 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile_671252293.html,Smeerkaas naturel 20 +,1.15,200 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile.html,Smeerkaas sambal 20+,1.26,200 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile_copy.html,Smeerkaas naturel 48+,1.15,200 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile_copy_1970782992.html,Smeerkaas sambal 45+,1.26,200 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile37.html,Hele Edammer 40+ natuurgerijpt,14.99,ca. 1.7-kg
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile53_copy.html,Kaasblokjes jong belegen 48+,2.79,250 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile20_copy_c.html,Borrelblokjes 48+ kaas,2.89,175 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile20_copy.html,Borrelblokjes jong belegen 48+,2.29,175 g.
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile17.html,Zuivelspread,N/A,185-200 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile46_copy.html,Smeerkaas puntjes,2.99,400 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile46_copy_993440654.html,Milner 30+ plakken jong,N/A,150 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles_copy_1699350994/par/articletile46_copy_9.html,Milner 30+ plakken jong belegen,N/A,150 g
Kaas,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/kaas-vleeswaren-tapas/kaas/jcr:content/par/tiles/par/articletile_77953555.html,Feta,2.29,200 g.
