,product_id,product_name,product_category,product_link,product_price,product_quantity,store_name
0,albert_heijn_1,Zespri kiwi sungoldAdvertentie,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi367212/zespri-kiwi-sungold,5.99,750 g,albert_heijn
1,albert_heijn_2,Zespri Kiwi goldAdvertentie,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi523724/zespri-kiwi-gold,2.99,3 stuks,albert_heijn
2,albert_heijn_3,AH Komkommer,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi54074/ah-komkommer,0.85,per stuk,albert_heijn
3,albert_heijn_4,AH Bananen tros,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi197393/ah-bananen-tros,1.55,Tros,albert_heijn
4,albert_heijn_5,AH Nederlandse aardbeien,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi491168/ah-nederlandse-aardbeien,3.69,400 g,albert_heijn
5,albert_heijn_6,Zespri Sungold kiwi bioAdvertentie,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi505698/zespri-sungold-kiwi-bio,4.99,4 stuks,albert_heijn
6,albert_heijn_7,AH Courgette,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4164/ah-courgette,0.65,per stuk,albert_heijn
7,albert_heijn_8,AH Paprika rood,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4117/ah-paprika-rood,0.75,per stuk,albert_heijn
8,albert_heijn_9,AH Broccoli,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4177/ah-broccoli,1.05,500 g,albert_heijn
9,albert_heijn_10,AH Witte druiven pitloos,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi80585/ah-witte-druiven-pitloos,2.19,500 g,albert_heijn
10,albert_heijn_11,AH Paprika mix,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi41194/ah-paprika-mix,1.85,3 stuks,albert_heijn
11,albert_heijn_12,Chiquita Bananen family pack,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi495314/chiquita-bananen-family-pack,2.19,1 kg,albert_heijn
12,albert_heijn_13,AH Blauwe bessen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi177754/ah-blauwe-bessen,4.29,300 g,albert_heijn
13,albert_heijn_14,AH Avocado eetrijp,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi129400/ah-avocado-eetrijp,2.99,2 stuks,albert_heijn
14,albert_heijn_15,AH Zoete kleine appeltjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi129993/ah-zoete-kleine-appeltjes,3.19,1 kg,albert_heijn
15,albert_heijn_16,AH Biologisch Komkommer,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi101130/ah-biologisch-komkommer,1.45,per stuk,albert_heijn
16,albert_heijn_17,AH Snoepgroente komkommer,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi502305/ah-snoepgroente-komkommer,2.19,230 g,albert_heijn
17,albert_heijn_18,AH Biologisch Fairtrade bananen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi368480/ah-biologisch-fairtrade-bananen,2.19,5 stuks,albert_heijn
18,albert_heijn_19,AH Prei,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi171425/ah-prei,0.55,per stuk,albert_heijn
19,albert_heijn_20,AH Cherrytomaten,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4137/ah-cherrytomaten,0.95,250 g,albert_heijn
20,albert_heijn_21,AH Rode druiven pitloos,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi100232/ah-rode-druiven-pitloos,2.19,500 g,albert_heijn
21,albert_heijn_22,AH Sweet palermo rode puntpaprika,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi123865/ah-sweet-palermo-rode-puntpaprika,1.59,2 stuks,albert_heijn
22,albert_heijn_23,AH Tomatenpuree,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi2226/ah-tomatenpuree,0.49,70 g,albert_heijn
23,albert_heijn_24,AH Snoepgroente tomaatt/m woensdag,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi471641/ah-snoepgroente-tomaat,3.19,500 g,albert_heijn
24,albert_heijn_25,AH Bosui,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi169813/ah-bosui,0.92,per bosje,albert_heijn
25,albert_heijn_26,AH Snoepgroente tomaat,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi490796/ah-snoepgroente-tomaat,2.19,250 g,albert_heijn
26,albert_heijn_27,AH Aubergine,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4180/ah-aubergine,0.85,per stuk,albert_heijn
27,albert_heijn_28,AH Tomaten,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4088/ah-tomaten,1.39,500 g,albert_heijn
28,albert_heijn_29,AH Galia meloen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi141/ah-galia-meloen,2.69,per stuk,albert_heijn
29,albert_heijn_30,AH Mandarijnen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi94782/ah-mandarijnen,2.75,1 kg,albert_heijn
30,albert_heijn_31,AH Bloemkool,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4183/ah-bloemkool,1.95,per stuk,albert_heijn
31,albert_heijn_32,AH Geschrapte worteltjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi111781/ah-geschrapte-worteltjes,1.00,300 g,albert_heijn
32,albert_heijn_33,AH IJsbergsla,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4099/ah-ijsbergsla,1.05,per stuk,albert_heijn
33,albert_heijn_34,AH Rucola,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi111767/ah-rucola,1.09,85 g,albert_heijn
34,albert_heijn_35,Pink Lady Appels schaal,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi117190/pink-lady-appels-schaal,3.49,4 stuks,albert_heijn
35,albert_heijn_36,AH Sperziebonen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi395946/ah-sperziebonen,2.29,400 g,albert_heijn
36,albert_heijn_37,AH Conference bak,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi383655/ah-conference-bak,2.09,1 kg,albert_heijn
37,albert_heijn_38,AH Basilicum,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi41172/ah-basilicum,1.19,15 g,albert_heijn
38,albert_heijn_39,AH Witte champignons,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4169/ah-witte-champignons,1.25,250 g,albert_heijn
39,albert_heijn_40,Jan Poffertjes met boter en suikerAdvertentie,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi497933/jan-poffertjes-met-boter-en-suiker,3.29,38 st,albert_heijn
40,albert_heijn_41,Jan Pannenkoeken naturelAdvertentie,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi497932/jan-pannenkoeken-naturel,3.69,675 g,albert_heijn
41,albert_heijn_42,AH Verse gnocchi,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi410944/ah-verse-gnocchi,2.99,400 g,albert_heijn
42,albert_heijn_43,AH Banaan spelt pancakes,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi383671/ah-banaan-spelt-pancakes,2.29,160 g,albert_heijn
43,albert_heijn_44,Dr. Oetker Ristorante pizza salami,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi514003/dr-oetker-ristorante-pizza-salami,2.49,320 g,albert_heijn
44,albert_heijn_45,AH Pannenkoeken naturel,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi130455/ah-pannenkoeken-naturel,2.85,8 stuks,albert_heijn
45,albert_heijn_46,AH Pizzadeeg,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi435163/ah-pizzadeeg,1.99,260 g,albert_heijn
46,albert_heijn_47,AH American pancakes naturel,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi140715/ah-american-pancakes-naturel,1.99,6 stuks,albert_heijn
47,albert_heijn_48,AH Tagliatelle all' uovo,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi56027/ah-tagliatelle-all-uovo,2.29,250 g,albert_heijn
48,albert_heijn_49,AH Spaghetti all' uovo,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi168206/ah-spaghetti-all-uovo,2.29,250 g,albert_heijn
49,albert_heijn_50,AH Italiaanse lasagne verspakket,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi226973/ah-italiaanse-lasagne-verspakket,5.89,4 personen,albert_heijn
50,albert_heijn_51,AH Pizzadeeg tomatensaus,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi134027/ah-pizzadeeg-tomatensaus,2.19,600 g,albert_heijn
51,albert_heijn_52,AH Salade erbij caesar mix,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi120877/ah-salade-erbij-caesar-mix,4.19,285 g,albert_heijn
52,albert_heijn_53,Van Gilse Poedersuiker,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi187619/van-gilse-poedersuiker,1.09,250 g,albert_heijn
53,albert_heijn_54,Dr. Oetker Ristorante pizza margherita,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi514005/dr-oetker-ristorante-pizza-margherita,3.79,295 g,albert_heijn
54,albert_heijn_55,AH Worstenbroodjes,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi199771/ah-worstenbroodjes,1.85,4 stuks,albert_heijn
55,albert_heijn_56,AH Pastasaus tomaat mascarpone,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi120332/ah-pastasaus-tomaat-mascarpone,2.49,225 g,albert_heijn
56,albert_heijn_57,AH Verse ravioli 5 formaggio,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi142435/ah-verse-ravioli-5-formaggio,2.39,250 g,albert_heijn
57,albert_heijn_58,Koopmans Mix voor pannenkoeken origineel,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi3453/koopmans-mix-voor-pannenkoeken-origineel,1.09,400 g,albert_heijn
58,albert_heijn_59,AH Gesneden verspakket nasi,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi495901/ah-gesneden-verspakket-nasi,6.89,2-3 personen,albert_heijn
59,albert_heijn_60,AH Verse tortelloni verdi ricotta e spinaci,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi62699/ah-verse-tortelloni-verdi-ricotta-e-spinaci,2.39,250 g,albert_heijn
60,albert_heijn_61,AH Verse ravioli formaggio e pomodoro,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi59296/ah-verse-ravioli-formaggio-e-pomodoro,2.39,250 g,albert_heijn
61,albert_heijn_62,AH Poffertjes,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi236874/ah-poffertjes,1.79,24 stuks,albert_heijn
62,albert_heijn_63,AH Focaccia mozzarella,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi524337/ah-focaccia-mozzarella,2.59,2 stuks,albert_heijn
63,albert_heijn_64,Dr. Oetker Ristorante pizza salami mozzarella pesto,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi514008/dr-oetker-ristorante-pizza-salami-mozzarella-pesto,3.79,360 g,albert_heijn
64,albert_heijn_65,AH Indiase curry madras verspakket,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi233440/ah-indiase-curry-madras-verspakket,5.89,4 personen,albert_heijn
65,albert_heijn_66,AH Quiche lorraine,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi55960/ah-quiche-lorraine,3.99,300 g,albert_heijn
66,albert_heijn_67,AH Bapao rundvlees,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi31392/ah-bapao-rundvlees,1.09,115 g,albert_heijn
67,albert_heijn_68,AH Aardappelgratin naturel,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi202678/ah-aardappelgratin-naturel,2.65,500 g,albert_heijn
68,albert_heijn_69,AH Bapao kip,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi33018/ah-bapao-kip,1.09,115 g,albert_heijn
69,albert_heijn_70,Dr. Oetker Ristorante pizza mozzarella,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi513999/dr-oetker-ristorante-pizza-mozzarella,2.49,355 g,albert_heijn
70,albert_heijn_71,AH Lasagne all uovo,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi160914/ah-lasagne-all-uovo,2.29,250 g,albert_heijn
71,albert_heijn_72,AH Proteïne pancakes,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi560642/ah-proteine-pancakes,2.29,160 g,albert_heijn
72,albert_heijn_73,AH Salade erbij italiaanse mix,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi128130/ah-salade-erbij-italiaanse-mix,3.99,250 g,albert_heijn
73,albert_heijn_74,AH Salade erbij witlof appel,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi237426/ah-salade-erbij-witlof-appel,3.69,335 g,albert_heijn
74,albert_heijn_75,Dr. Oetker Big Americans pizza Texas,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi62761/dr-oetker-big-americans-pizza-texas,4.99,435 g,albert_heijn
75,albert_heijn_76,AH Verspakket tomatensoep,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi198386/ah-verspakket-tomatensoep,4.89,6 personen,albert_heijn
76,albert_heijn_77,Dr. Oetker Ristorante pizza quattro formaggi,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi514065/dr-oetker-ristorante-pizza-quattro-formaggi,3.49,340 g,albert_heijn
77,albert_heijn_78,AH Rundergehakt,"Vlees, vis",https://www.ah.nl/producten/product/wi4004/ah-rundergehakt,3.79,300 g,albert_heijn
78,albert_heijn_79,AH Scharrel kipfiletblokjes,"Vlees, vis",https://www.ah.nl/producten/product/wi533080/ah-scharrel-kipfiletblokjes,4.99,300 g,albert_heijn
79,albert_heijn_80,AH Scharrel krokante kipfiletschnitzel,"Vlees, vis",https://www.ah.nl/producten/product/wi531875/ah-scharrel-krokante-kipfiletschnitzel,3.99,250 g,albert_heijn
80,albert_heijn_81,AH Scharrel kipfilet,"Vlees, vis",https://www.ah.nl/producten/product/wi531825/ah-scharrel-kipfilet,8.89,800 g,albert_heijn
81,albert_heijn_82,AH Greenfields Beefburger naturel,"Vlees, vis",https://www.ah.nl/producten/product/wi187594/ah-greenfields-beefburger-naturel,3.99,2 stuks,albert_heijn
82,albert_heijn_83,Unox Knaks,"Vlees, vis",https://www.ah.nl/producten/product/wi374144/unox-knaks,2.59,400 g,albert_heijn
83,albert_heijn_84,AH Half-om-half gehakt,"Vlees, vis",https://www.ah.nl/producten/product/wi4007/ah-half-om-half-gehakt,3.95,500 g,albert_heijn
84,albert_heijn_85,AH Scharrel kipfilet 2 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi533083/ah-scharrel-kipfilet-2-stuks,4.49,300 g,albert_heijn
85,albert_heijn_86,AH Scharrel kipschnitzel 2 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi533082/ah-scharrel-kipschnitzel-2-stuks,2.99,205 g,albert_heijn
86,albert_heijn_87,AH Scharrel kipdijfilet,"Vlees, vis",https://www.ah.nl/producten/product/wi197231/ah-scharrel-kipdijfilet,4.78,ca. 390 g,albert_heijn
87,albert_heijn_88,AH Spekreepjes gerookt,"Vlees, vis",https://www.ah.nl/producten/product/wi130250/ah-spekreepjes-gerookt,4.59,250 g,albert_heijn
88,albert_heijn_89,AH Ah runder hamburger,"Vlees, vis",https://www.ah.nl/producten/product/wi169238/ah-ah-runder-hamburger,2.99,200 g,albert_heijn
89,albert_heijn_90,AH Scharrel kip cordon bleu 2 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi531867/ah-scharrel-kip-cordon-bleu-2-stuks,3.19,250 g,albert_heijn
90,albert_heijn_91,AH Scharrel kipdijfiletreepjes naturel,"Vlees, vis",https://www.ah.nl/producten/product/wi531832/ah-scharrel-kipdijfiletreepjes-naturel,4.99,350 g,albert_heijn
91,albert_heijn_92,AH Scharrel krokante kipfilet burger,"Vlees, vis",https://www.ah.nl/producten/product/wi531876/ah-scharrel-krokante-kipfilet-burger,3.49,200 g,albert_heijn
92,albert_heijn_93,AH Gerookte zalm,"Vlees, vis",https://www.ah.nl/producten/product/wi130191/ah-gerookte-zalm,4.49,100 g,albert_heijn
93,albert_heijn_94,AH Mager rundergehakt,"Vlees, vis",https://www.ah.nl/producten/product/wi199715/ah-mager-rundergehakt,3.69,300 g,albert_heijn
94,albert_heijn_95,AH Scharrel kipburger 2 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi531871/ah-scharrel-kipburger-2-stuks,2.49,200 g,albert_heijn
95,albert_heijn_96,AH Scharrel kipfiletblokjes,"Vlees, vis",https://www.ah.nl/producten/product/wi451141/ah-scharrel-kipfiletblokjes,3.49,200 g,albert_heijn
96,albert_heijn_97,AH Rundersoepballetjes,"Vlees, vis",https://www.ah.nl/producten/product/wi238946/ah-rundersoepballetjes,3.19,ca. 250 g,albert_heijn
97,albert_heijn_98,AH Scharrel kipsateschnitzel 2 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi531869/ah-scharrel-kipsateschnitzel-2-stuks,3.29,250 g,albert_heijn
98,albert_heijn_99,AH Biologisch Rundergehakt,"Vlees, vis",https://www.ah.nl/producten/product/wi436752/ah-biologisch-rundergehakt,4.29,300 g,albert_heijn
99,albert_heijn_100,AH Biologisch Hamburger 2 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi436756/ah-biologisch-hamburger-2-stuks,3.69,200 g,albert_heijn
100,albert_heijn_101,Wahid Kipfilet naturel,"Vlees, vis",https://www.ah.nl/producten/product/wi162009/wahid-kipfilet-naturel,2.49,125 g,albert_heijn
101,albert_heijn_102,AH Mager rundergehakt,"Vlees, vis",https://www.ah.nl/producten/product/wi187592/ah-mager-rundergehakt,4.99,500 g,albert_heijn
102,albert_heijn_103,AH Zalmfilet,"Vlees, vis",https://www.ah.nl/producten/product/wi121453/ah-zalmfilet,5.99,ca. 170 g,albert_heijn
103,albert_heijn_104,Princes Tonijnstukken in water,"Vlees, vis",https://www.ah.nl/producten/product/wi496941/princes-tonijnstukken-in-water,2.39,145 g,albert_heijn
104,albert_heijn_105,AH Half-om-half gehakt,"Vlees, vis",https://www.ah.nl/producten/product/wi169175/ah-half-om-half-gehakt,2.79,300 g,albert_heijn
105,albert_heijn_106,AH Varkenslavink,"Vlees, vis",https://www.ah.nl/producten/product/wi483907/ah-varkenslavink,3.69,4 stuks,albert_heijn
106,albert_heijn_107,AH Kip knakworst,"Vlees, vis",https://www.ah.nl/producten/product/wi66067/ah-kip-knakworst,1.99,400 g,albert_heijn
107,albert_heijn_108,AH Scharrel gerookte kipfilet,"Vlees, vis",https://www.ah.nl/producten/product/wi165535/ah-scharrel-gerookte-kipfilet,2.99,ca. 150 g,albert_heijn
108,albert_heijn_109,AH Biologisch Spekreepjes gerookt,"Vlees, vis",https://www.ah.nl/producten/product/wi130257/ah-biologisch-spekreepjes-gerookt,4.99,200 g,albert_heijn
109,albert_heijn_110,AH Scharrel kipburger,"Vlees, vis",https://www.ah.nl/producten/product/wi533085/ah-scharrel-kipburger,3.59,250 g,albert_heijn
110,albert_heijn_111,AH Scharrel kipgehakt,"Vlees, vis",https://www.ah.nl/producten/product/wi436917/ah-scharrel-kipgehakt,3.75,300 g,albert_heijn
111,albert_heijn_112,AH BBQ scharrel kipsate spies,"Vlees, vis",https://www.ah.nl/producten/product/wi224084/ah-bbq-scharrel-kipsate-spies,5.00,250 g,albert_heijn
112,albert_heijn_113,AH Scharrel kipfilethaasjes,"Vlees, vis",https://www.ah.nl/producten/product/wi533081/ah-scharrel-kipfilethaasjes,4.99,300 g,albert_heijn
113,albert_heijn_114,Vegetarische Slager Vegan kiptevree filetAdvertentie,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi533317/vegetarische-slager-vegan-kiptevree-filet,4.79,180 g,albert_heijn
114,albert_heijn_115,Garden Gourmet Sensational burgerAdvertentie,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi460374/garden-gourmet-sensational-burger,4.19,2 x 113 gram,albert_heijn
115,albert_heijn_116,Oatly! Haver barista edition,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi412158/oatly-haver-barista-edition,2.89,1 l,albert_heijn
116,albert_heijn_117,Kips Vega paté vol en smeuig,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi445419/kips-vega-pate-vol-en-smeuig,2.45,125 g,albert_heijn
117,albert_heijn_118,Alpro Barista haver,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi461862/alpro-barista-haver,2.39,1 l,albert_heijn
118,albert_heijn_119,Alpro Barista amandelAdvertentie,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi570847/alpro-barista-amandel,2.69,"0,75 l",albert_heijn
119,albert_heijn_120,AH Terra Plantaardige sojadrink ongezoet,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi565765/ah-terra-plantaardige-sojadrink-ongezoet,0.89,1 l,albert_heijn
120,albert_heijn_121,AH Terra Plantaardige amandeldrink ongezoet,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi565766/ah-terra-plantaardige-amandeldrink-ongezoet,1.65,1 l,albert_heijn
121,albert_heijn_122,Alpro Mild & creamy zonder suikers,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi518423/alpro-mild-en-creamy-zonder-suikers,2.99,755 g,albert_heijn
122,albert_heijn_123,AH Terra Plantaardige haverdrink ongezoet,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi462463/ah-terra-plantaardige-haverdrink-ongezoet,1.39,1 l,albert_heijn
123,albert_heijn_124,Alpro Sojadrink original,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi188227/alpro-sojadrink-original,1.99,1 l,albert_heijn
124,albert_heijn_125,Alpro Mild & creamy vanille,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi196169/alpro-mild-en-creamy-vanille,2.99,750 g,albert_heijn
125,albert_heijn_126,Alpro Barista kokos,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi570848/alpro-barista-kokos,2.69,"0,75 l",albert_heijn
126,albert_heijn_127,Alpro Sojadrink zonder suikers,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi114698/alpro-sojadrink-zonder-suikers,1.99,1 l,albert_heijn
127,albert_heijn_128,AH Terra Plantaardig rulgehakt,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi564796/ah-terra-plantaardig-rulgehakt,1.75,200 g,albert_heijn
128,albert_heijn_129,Kips Vega smeerworst kleintje,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi445420/kips-vega-smeerworst-kleintje,2.09,6 x 20 g,albert_heijn
129,albert_heijn_130,AH Terra Plantaardige soja kwark ongezoet,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi474614/ah-terra-plantaardige-soja-kwark-ongezoet,0.79,400 g,albert_heijn
130,albert_heijn_131,AH Terra Kokos gurt ongezoet minder vet,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi556299/ah-terra-kokos-gurt-ongezoet-minder-vet,1.99,500 g,albert_heijn
131,albert_heijn_132,AH Terra Plantaardige biologische tofu naturel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi564897/ah-terra-plantaardige-biologische-tofu-naturel,1.55,375 g,albert_heijn
132,albert_heijn_133,AH Terra Plantaardige soja gurt ongezoet,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi510243/ah-terra-plantaardige-soja-gurt-ongezoet,1.49,1 kg,albert_heijn
133,albert_heijn_134,Alpro Variatie op kwark zonder suikers,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi486626/alpro-variatie-op-kwark-zonder-suikers,2.49,400 g,albert_heijn
134,albert_heijn_135,Alpro Amandeldrink geroosterd zonder suikers,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi220748/alpro-amandeldrink-geroosterd-zonder-suikers,3.09,1 l,albert_heijn
135,albert_heijn_136,Alpro Mild & creamy kokosnoot,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi395069/alpro-mild-en-creamy-kokosnoot,2.99,750 g,albert_heijn
136,albert_heijn_137,Oatly! Haverdrank bio,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi401934/oatly-haverdrank-bio,2.89,1 l,albert_heijn
137,albert_heijn_138,Oatly! Bio barista haver,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi570853/oatly-bio-barista-haver,2.89,1 l,albert_heijn
138,albert_heijn_139,Valess Vegetarische Gouda schnitzel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi143547/valess-vegetarische-gouda-schnitzel,3.59,2 x 90 g,albert_heijn
139,albert_heijn_140,Alpro Plantgurt no added sugars mango appel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi575476/alpro-plantgurt-no-added-sugars-mango-appel,3.19,750 g,albert_heijn
140,albert_heijn_141,Alpro Plantaardige variatie op yoghurt nature,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi145350/alpro-plantaardige-variatie-op-yoghurt-nature,1.99,500 g,albert_heijn
141,albert_heijn_142,Vivera Plantaardige kipkrokant schnitzel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi397382/vivera-plantaardige-kipkrokant-schnitzel,3.29,200 g,albert_heijn
142,albert_heijn_143,Alpro Plantaardig variatie blauwe bosbes,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi169919/alpro-plantaardig-variatie-blauwe-bosbes,2.69,500 g,albert_heijn
143,albert_heijn_144,Vivera Vegetarische kaas schnitzel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi475112/vivera-vegetarische-kaas-schnitzel,3.15,150 g,albert_heijn
144,albert_heijn_145,Alpro Mild & creamy naturel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi518443/alpro-mild-en-creamy-naturel,2.99,755 g,albert_heijn
145,albert_heijn_146,Flower Farm Goed voor het hart zonder palmolie,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi507382/flower-farm-goed-voor-het-hart-zonder-palmolie,2.99,375 g,albert_heijn
146,albert_heijn_147,Kips Vega smeerworst tuinkruiden,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi462556/kips-vega-smeerworst-tuinkruiden,2.49,125 g,albert_heijn
147,albert_heijn_148,Alpro Barista soja,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi437544/alpro-barista-soja,2.69,1 l,albert_heijn
148,albert_heijn_149,Alpro Plantaardige drinkyoghurt aardbei-kers,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi556303/alpro-plantaardige-drinkyoghurt-aardbei-kers,2.59,"0,75 l",albert_heijn
149,albert_heijn_150,Heinz Sandwich spread naturel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi236488/heinz-sandwich-spread-naturel,1.99,450 g,albert_heijn
150,albert_heijn_151,Alpro Mild & creamy citroen limoen,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi221013/alpro-mild-en-creamy-citroen-limoen,2.99,750 g,albert_heijn
